-12.56637061	0.0001321189725
-12.3569311	0.0001644922226
-12.14749159	0.0002284723933
-11.93805208	0.0002947203708
-11.72861257	0.0003565297984
-11.51917306	0.0004493464704
-11.30973355	0.000575423364
-11.10029404	0.0006890470956
-10.89085453	0.0007809279873
-10.68141502	0.0008789271834
-10.47197551	0.001022681925
-10.262536	0.0012058331
-10.05309649	0.001383902684
-9.843656981	0.001541950986
-9.634217471	0.001726930032
-9.424777961	0.001956862269
-9.215338451	0.002206405059
-9.00589894	0.002466050628
-8.79645943	0.002769658783
-8.58701992	0.003125234878
-8.37758041	0.00351778382
-8.168140899	0.003956180958
-7.958701389	0.004467012837
-7.749261879	0.005063695697
-7.539822369	0.005776769713
-7.330382858	0.006599333936
-7.120943348	0.007513952262
-6.911503838	0.00856740337
-6.702064328	0.009792704512
-6.492624817	0.01116678013
-6.283185307	0.01275041814
-6.073745797	0.01461825354
-5.864306287	0.01677627536
-5.654866776	0.01927193596
-5.445427266	0.02221345992
-5.235987756	0.02568355209
-5.026548246	0.02985356374
-4.817108736	0.03492572401
-4.607669225	0.04109506922
-4.398229715	0.04865663606
-4.188790205	0.05799782757
-3.979350695	0.06953395245
-3.769911184	0.08392003337
-3.560471674	0.1020659471
-3.351032164	0.125094479
-3.141592654	0.1544105996
-2.932153143	0.1918793022
-2.722713633	0.2399111931
-2.513274123	0.3016534543
-2.303834613	0.3807654329
-2.094395102	0.4811484151
-1.884955592	0.6059842584
-1.675516082	0.7559860012
-1.466076572	0.9269163785
-1.256637061	1.10820011
-1.047197551	1.283482057
-0.837758041	1.435714657
-0.6283185307	1.552935459
-0.4188790205	1.632512392
-0.2094395102	1.675929812
0.0	1.686708242
0.2094395102	1.676041534
0.4188790205	1.632699473
0.6283185307	1.553003907
0.837758041	1.435665448
1.047197551	1.283116101
1.256637061	1.107438628
1.466076572	0.9257665406
1.675516082	0.754601962
1.884955592	0.6045480308
2.094395102	0.4797546738
2.303834613	0.3793518105
2.513274123	0.3002163536
2.722713633	0.238441985
2.932153143	0.1903650464
3.141592654	0.1528696335
3.351032164	0.1235674054
3.560471674	0.1005251481
3.769911184	0.08232118107
3.979350695	0.06783170839
4.188790205	0.05622688056
4.398229715	0.04687629378
4.607669225	0.03932122062
4.817108736	0.03314402481
5.026548246	0.02806618028
5.235987756	0.02386785708
5.445427266	0.02039048372
5.654866776	0.01746650069
5.864306287	0.01498748736
6.073745797	0.0128744077
6.283185307	0.01108240352
6.492624817	0.009541314473
6.702064328	0.008216218588
6.911503838	0.00705467322
7.120943348	0.006035612634
7.330382858	0.005158901617
7.539822369	0.004412472452
7.749261879	0.003752323306
7.958701389	0.003193561242
8.168140899	0.002714567028
8.37758041	0.002286028358
8.58701992	0.001919690163
8.79645943	0.001632517211
9.00589894	0.001398266564
9.215338451	0.001223941332
9.424777961	0.001077752858
9.634217471	0.0009174897573
9.843656981	0.0007688465673
10.05309649	0.000670096275
10.262536	0.0005863996479
10.47197551	0.0005049785135
10.68141502	0.0004122058496
10.89085453	0.000311536692
11.10029404	0.0002388120844
11.30973355	0.0002017399071
11.51917306	0.0001588491292
11.72861257	0.0001171811817
11.93805208	9.75037883e-5
12.14749159	0.0001019470985
12.3569311	0.0001144523158
12.56637061	0.0001321189725
