-12.56637061	0.0
-12.3569311	0.0
-12.14749159	0.0
-11.93805208	0.0
-11.72861257	0.0
-11.51917306	0.0
-11.30973355	0.0
-11.10029404	0.0
-10.89085453	0.0
-10.68141502	0.0
-10.47197551	0.0
-10.262536	0.0
-10.05309649	0.0
-9.843656981	0.0
-9.634217471	0.0
-9.424777961	0.0
-9.215338451	0.0
-9.00589894	0.0
-8.79645943	0.0
-8.58701992	0.0
-8.37758041	0.0
-8.168140899	0.0
-7.958701389	0.0
-7.749261879	0.0
-7.539822369	0.0
-7.330382858	0.0
-7.120943348	0.0
-6.911503838	0.0
-6.702064328	0.0
-6.492624817	0.0
-6.283185307	0.0
-6.073745797	0.0
-5.864306287	0.0
-5.654866776	0.0
-5.445427266	0.0
-5.235987756	0.0
-5.026548246	0.0
-4.817108736	0.0
-4.607669225	0.0
-4.398229715	0.0
-4.188790205	0.0
-3.979350695	0.0
-3.769911184	0.0
-3.560471674	0.0
-3.351032164	0.0
-3.141592654	0.0
-2.932153143	0.0
-2.722713633	0.0
-2.513274123	0.0
-2.303834613	0.0
-2.094395102	0.0
-1.884955592	0.0
-1.675516082	0.0
-1.466076572	0.0
-1.256637061	0.0
-1.047197551	0.0
-0.837758041	0.0
-0.6283185307	0.0
-0.4188790205	0.0
-0.2094395102	0.0
0.0	0.0
0.2094395102	0.0
0.4188790205	0.0
0.6283185307	0.0
0.837758041	0.0
1.047197551	0.0
1.256637061	0.0
1.466076572	0.0
1.675516082	0.0
1.884955592	0.0
2.094395102	0.0
2.303834613	0.0
2.513274123	0.0
2.722713633	0.0
2.932153143	0.0
3.141592654	0.0
3.351032164	0.0
3.560471674	0.0
3.769911184	0.0
3.979350695	0.0
4.188790205	0.0
4.398229715	0.0
4.607669225	0.0
4.817108736	0.0
5.026548246	0.0
5.235987756	0.0
5.445427266	0.0
5.654866776	0.0
5.864306287	0.0
6.073745797	0.0
6.283185307	0.0
6.492624817	0.0
6.702064328	0.0
6.911503838	0.0
7.120943348	0.0
7.330382858	0.0
7.539822369	0.0
7.749261879	0.0
7.958701389	0.0
8.168140899	0.0
8.37758041	0.0
8.58701992	0.0
8.79645943	0.0
9.00589894	0.0
9.215338451	0.0
9.424777961	0.0
9.634217471	0.0
9.843656981	0.0
10.05309649	0.0
10.262536	0.0
10.47197551	0.0
10.68141502	0.0
10.89085453	0.0
11.10029404	0.0
11.30973355	0.0
11.51917306	0.0
11.72861257	0.0
11.93805208	0.0
12.14749159	0.0
12.3569311	0.0
12.56637061	0.0
