# (1)t (2)P_1 (3)P_2 (4)trace (5)purity (6)vonNeumann_entropy 
12.0	-1.2736447170000002e-14	-1.0589985550000002e-14	-2.3326432720000002e-14	-3.584744522e-14	6.006805024e-15
12.25	-1.3535310880000002e-14	-1.043218642e-14	-2.3967497300000003e-14	-3.7087086470000005e-14	6.599138095e-15
12.5	-1.4274616330000002e-14	-1.0357430140000002e-14	-2.463204647e-14	-3.835962417e-14	7.197710945e-15
12.75	-1.486413881e-14	-1.044919559e-14	-2.5313334410000002e-14	-3.9668816540000005e-14	7.856145177e-15
13.0	-1.529839923e-14	-1.0717963380000001e-14	-2.6016362610000002e-14	-4.0995286840000005e-14	8.48073243e-15
13.25	-1.5513038250000002e-14	-1.1190319190000002e-14	-2.6703357440000004e-14	-4.2291700680000005e-14	9.070562608e-15
13.5	-1.5558978740000003e-14	-1.1821492100000002e-14	-2.7380470840000003e-14	-4.3546891770000004e-14	9.611018215e-15
13.75	-1.553736534e-14	-1.250538964e-14	-2.8042754980000002e-14	-4.475207977e-14	1.0096308700000001e-14
14.0	-1.5484873130000002e-14	-1.3203973350000001e-14	-2.868884648e-14	-4.591225232e-14	1.0549386690000001e-14
14.25	-1.554146508e-14	-1.3778349800000001e-14	-2.9319814870000005e-14	-4.705352216e-14	1.10167449e-14
14.5	-1.570657618e-14	-1.423434795e-14	-2.9940924130000005e-14	-4.818449863e-14	1.1484341400000001e-14
14.75	-1.598576579e-14	-1.4572280410000002e-14	-3.05580462e-14	-4.9323291360000005e-14	1.198689124e-14
15.0	-1.6406015430000002e-14	-1.477136478e-14	-3.117738021e-14	-5.0489173960000005e-14	1.2518536490000002e-14
15.25	-1.693226887e-14	-1.487158174e-14	-3.180385061e-14	-5.167715156e-14	1.307534023e-14
15.5	-1.7524709200000002e-14	-1.4915775990000003e-14	-3.244048519e-14	-5.2889739250000004e-14	1.3650669680000001e-14
15.75	-1.811715026e-14	-1.497085413e-14	-3.308800439e-14	-5.4122235540000005e-14	1.423620381e-14
16.0	-1.864761465e-14	-1.509723188e-14	-3.374484653e-14	-5.537079876e-14	1.48279384e-14
16.25	-1.9078973990000003e-14	-1.5328924190000002e-14	-3.4407898180000005e-14	-5.663193682e-14	1.543306514e-14
16.5	-1.937881576e-14	-1.5694485710000002e-14	-3.507330147e-14	-5.788452743e-14	1.601756862e-14
16.75	-1.958697859e-14	-1.615012938e-14	-3.573710797e-14	-5.913048162000001e-14	1.658779776e-14
17.0	-1.975653083e-14	-1.663949235e-14	-3.639602318e-14	-6.035374543e-14	1.712904032e-14
17.25	-1.9866478030000003e-14	-1.7181934630000003e-14	-3.704841266e-14	-6.155856221000001e-14	1.7653645580000002e-14
17.5	-1.9967789180000003e-14	-1.77257969e-14	-3.7693586080000006e-14	-6.274603460000001e-14	1.816643982e-14
17.75	-2.012782013e-14	-1.8205018600000003e-14	-3.8332838730000004e-14	-6.392665391e-14	1.8684448080000003e-14
18.0	-2.0390797770000002e-14	-1.857734459e-14	-3.8968142350000005e-14	-6.510534754e-14	1.9210359700000002e-14
18.25	-2.0766339640000002e-14	-1.883604306e-14	-3.960238269e-14	-6.628829814000001e-14	1.974340982e-14
18.5	-2.124027208e-14	-1.8997903900000003e-14	-4.0238175980000004e-14	-6.748012543e-14	2.0291330870000003e-14
18.75	-2.173103155e-14	-1.914611544e-14	-4.087714699e-14	-6.868281424e-14	2.0846228890000003e-14
19.0	-2.223589351e-14	-1.928490674e-14	-4.152080025e-14	-6.98962799e-14	2.1411291470000003e-14
19.25	-2.2721313810000002e-14	-1.9447792230000003e-14	-4.216910604e-14	-7.111933753e-14	2.198276836e-14
19.5	-2.3164788030000003e-14	-1.965639154e-14	-4.282117957e-14	-7.234792057e-14	2.2552631780000002e-14
19.75	-2.352344007e-14	-1.995182655e-14	-4.3475266610000006e-14	-7.358090798e-14	2.312996061e-14
20.0	-2.382236086e-14	-2.0307597890000002e-14	-4.4129958750000006e-14	-7.480882192000001e-14	2.3695227580000003e-14
20.25	-2.403696023e-14	-2.076046168e-14	-4.479742191e-14	-7.604457011000001e-14	2.4241009430000002e-14
20.5	-2.4192282590000003e-14	-2.1256419380000003e-14	-4.544870198e-14	-7.72585928e-14	2.4787550240000003e-14
20.75	-2.4369955920000003e-14	-2.1727191590000002e-14	-4.6097147510000004e-14	-7.846523381e-14	2.5329226490000003e-14
21.0	-2.454287185e-14	-2.2199705080000002e-14	-4.6742576940000004e-14	-7.966459075000001e-14	2.5865579200000002e-14
21.25	-2.477476227e-14	-2.261093663e-14	-4.73856989e-14	-8.086180505e-14	2.6403710690000002e-14
21.5	-2.5065731080000003e-14	-2.296181537e-14	-4.802754645e-14	-8.205910233000001e-14	2.6944920310000002e-14
21.75	-2.5427356910000003e-14	-2.3241702880000003e-14	-4.866905979e-14	-8.325853312e-14	2.7492513670000002e-14
22.0	-2.5837234860000003e-14	-2.3474109320000002e-14	-4.931134418e-14	-8.446233869000001e-14	2.8044036190000003e-14
22.25	-2.6258937810000003e-14	-2.3696320860000002e-14	-4.9955258670000006e-14	-8.567081923000001e-14	2.860065432e-14
22.5	-2.670461456e-14	-2.3896447220000003e-14	-5.060106178e-14	-8.688353684e-14	2.915980692e-14
22.75	-2.712361356e-14	-2.412506007e-14	-5.124867364e-14	-8.810022439e-14	2.97223115e-14
23.0	-2.752364301e-14	-2.4374395910000003e-14	-5.1898038920000004e-14	-8.931897961e-14	3.028414753e-14
23.25	-2.7880524050000002e-14	-2.4667625740000002e-14	-5.254814979000001e-14	-9.053854647e-14	3.0845088950000005e-14
23.5	-2.8206579370000003e-14	-2.499166623e-14	-5.3198245590000005e-14	-9.175561631000001e-14	3.140252654e-14
23.75	-2.847413646e-14	-2.5373399610000002e-14	-5.384753607e-14	-9.296967226000001e-14	3.195522295e-14
24.0	-2.869708264e-14	-2.5798811510000002e-14	-5.4495894150000004e-14	-9.418049732000001e-14	3.250481785e-14
24.25	-2.8876840450000005e-14	-2.6266219940000003e-14	-5.5143060390000005e-14	-9.538829769e-14	3.3052059630000005e-14
24.5	-2.9115212790000005e-14	-2.6673678520000002e-14	-5.578889131000001e-14	-9.659362702e-14	3.359845017e-14
24.75	-2.936093556e-14	-2.7072822090000003e-14	-5.643375765e-14	-9.779733990000001e-14	3.4143982430000004e-14
25.0	-2.965437632e-14	-2.7423933500000003e-14	-5.707830982e-14	-9.900229824000001e-14	3.469255212e-14
