# (1)t (2)P_1 (3)P_2 (4)trace (5)purity (6)vonNeumann_entropy 
18.0	0.5008809647	0.4989897563	0.999870721	0.9352187888	0.146426282
18.25	0.4980851022	0.5017834062	0.9998685084	0.9352202457	0.1464180781
18.5	0.4959745899	0.5038917058	0.9998662957	0.9352285209	0.1463975763
18.75	0.4948832675	0.5049808154	0.9998640829	0.9352401181	0.1463710812
19.0	0.4949067699	0.5049551002	0.9998618701	0.9352492179	0.146349089
19.25	0.4959113469	0.5039483103	0.9998596572	0.9352523429	0.1463378735
19.5	0.4975865855	0.5022708587	0.9998574443	0.9352503566	0.1463358777
19.75	0.4995266315	0.5003285998	0.9998552313	0.9352469817	0.1463363867
20.0	0.5013207088	0.4985323095	0.9998530183	0.9352456323	0.1463332417
20.25	0.5026341342	0.4972166711	0.9998508053	0.9352471458	0.1463249321
20.5	0.5032650609	0.4965835313	0.9998485922	0.9352498056	0.1463145542
20.75	0.5031686446	0.4966777345	0.9998463791	0.935251141	0.1463065652
21.0	0.5024476687	0.4973964973	0.999844166	0.9352498573	0.1463033009
21.25	0.5013153417	0.4985266112	0.9998419529	0.9352465184	0.1463037444
21.5	0.5000407724	0.4997989674	0.9998397397	0.9352427764	0.1463049151
21.75	0.4988898032	0.5009477234	0.9998375266	0.9352400042	0.1463043361
22.0	0.4980733261	0.5017619874	0.9998353134	0.9352384189	0.1463016159
22.25	0.4977123368	0.5021207634	0.9998331003	0.9352372017	0.1462982313
22.5	0.4978246364	0.5020062506	0.9998308871	0.935235315	0.1462960546
22.75	0.4983332792	0.5014953947	0.9998286739	0.9352322917	0.1462959286
23.0	0.4990925996	0.5007338611	0.9998264607	0.9352284519	0.1462972756
23.25	0.4999246861	0.4998995614	0.9998242475	0.9352245199	0.1462987888
23.5	0.5006579527	0.4991640816	0.9998220343	0.9352210406	0.1462994855
23.75	0.5011600101	0.498659811	0.9998198211	0.9352180468	0.1462993061
24.0	0.5013590595	0.4984585485	0.9998176079	0.9352151569	0.1462989394
24.25	0.5012509459	0.4985644488	0.9998153947	0.9352119396	0.1462991632
24.5	0.5008921492	0.4989210324	0.9998131816	0.9352082337	0.1463002686
24.75	0.5003817103	0.4994292581	0.9998109684	0.9352042079	0.1463019514
25.0	0.4998369132	0.499971842	0.9998087552	0.9352001761	0.1463036448
